filename,duration_seconds,status,pid,tid
cheese_plate_44764.jpg,0.020074844360351562,Success,28797,8758821184
cheese_plate_10057.jpg,0.013499021530151367,Success,28797,8758821184
cheese_plate_23703.jpg,0.013164997100830078,Success,28797,8758821184
cheese_plate_15716.jpg,0.013907194137573242,Success,28797,8758821184
cheese_plate_51154.jpg,0.012744903564453125,Success,28797,8758821184
cheese_plate_15676.jpg,0.012110233306884766,Success,28797,8758821184
cheese_plate_43009.jpg,0.010863780975341797,Success,28797,8758821184
cheese_plate_32541.jpg,0.012603998184204102,Success,28797,8758821184
cheese_plate_34800.jpg,0.012681961059570312,Success,28797,8758821184
cheese_plate_102849.jpg,0.012273311614990234,Success,28797,8758821184
cheese_plate_33559.jpg,0.012102127075195312,Success,28797,8758821184
cheese_plate_78002.jpg,0.013126850128173828,Success,28797,8758821184
cheese_plate_101176.jpg,0.012890815734863281,Success,28797,8758821184
cheese_plate_20251.jpg,0.012147188186645508,Success,28797,8758821184
cheese_plate_33763.jpg,0.012808084487915039,Success,28797,8758821184
cheese_plate_101161.jpg,0.013186216354370117,Success,28797,8758821184
cheese_plate_60460.jpg,0.012903928756713867,Success,28797,8758821184
cheese_plate_71004.jpg,0.011917829513549805,Success,28797,8758821184
cheese_plate_34175.jpg,0.012207269668579102,Success,28797,8758821184
cheese_plate_81451.jpg,0.012012004852294922,Success,28797,8758821184
cheese_plate_25324.jpg,0.012936115264892578,Success,28797,8758821184
cheese_plate_88850.jpg,0.013209104537963867,Success,28797,8758821184
cheese_plate_109241.jpg,0.012438058853149414,Success,28797,8758821184
cheese_plate_83860.jpg,0.01253819465637207,Success,28797,8758821184
cheese_plate_82000.jpg,0.012456178665161133,Success,28797,8758821184
cheese_plate_4656.jpg,0.013319969177246094,Success,28797,8758821184
cheese_plate_52235.jpg,0.0119171142578125,Success,28797,8758821184
cheese_plate_28610.jpg,0.01276087760925293,Success,28797,8758821184
cheese_plate_15208.jpg,0.011522054672241211,Success,28797,8758821184
cheese_plate_2219.jpg,0.01312112808227539,Success,28797,8758821184
cheese_plate_32919.jpg,0.011816978454589844,Success,28797,8758821184
cheese_plate_70257.jpg,0.012223958969116211,Success,28797,8758821184
cheese_plate_75104.jpg,0.012614250183105469,Success,28797,8758821184
cheese_plate_111794.jpg,0.010189056396484375,Success,28797,8758821184
cheese_plate_42903.jpg,0.011807918548583984,Success,28797,8758821184
cheese_plate_81579.jpg,0.01239919662475586,Success,28797,8758821184
cheese_plate_98941.jpg,0.008988142013549805,Success,28797,8758821184
cheese_plate_100370.jpg,0.011873960494995117,Success,28797,8758821184
cheese_plate_33684.jpg,0.013199806213378906,Success,28797,8758821184
cheese_plate_42901.jpg,0.012253999710083008,Success,28797,8758821184
cheese_plate_75029.jpg,0.01187896728515625,Success,28797,8758821184
cheese_plate_82884.jpg,0.011924266815185547,Success,28797,8758821184
cheese_plate_71673.jpg,0.012453794479370117,Success,28797,8758821184
cheese_plate_67628.jpg,0.012206077575683594,Success,28797,8758821184
cheese_plate_12089.jpg,0.015362024307250977,Success,28797,8758821184
cheese_plate_89108.jpg,0.01631307601928711,Success,28797,8758821184
cheese_plate_55739.jpg,0.013314962387084961,Success,28797,8758821184
cheese_plate_64533.jpg,0.01282811164855957,Success,28797,8758821184
cheese_plate_17721.jpg,0.01380777359008789,Success,28797,8758821184
cheese_plate_33708.jpg,0.01464390754699707,Success,28797,8758821184
garlic_bread_262626.jpg,0.015135049819946289,Success,28797,8758821184
garlic_bread_199764.jpg,0.01287078857421875,Success,28797,8758821184
garlic_bread_203741.jpg,0.014925241470336914,Success,28797,8758821184
garlic_bread_108691.jpg,0.014132976531982422,Success,28797,8758821184
garlic_bread_247927.jpg,0.012354135513305664,Success,28797,8758821184
garlic_bread_229634.jpg,0.0162050724029541,Success,28797,8758821184
garlic_bread_180782.jpg,0.012523174285888672,Success,28797,8758821184
garlic_bread_4212.jpg,0.013916969299316406,Success,28797,8758821184
garlic_bread_41234.jpg,0.013738870620727539,Success,28797,8758821184
garlic_bread_209608.jpg,0.012621164321899414,Success,28797,8758821184
garlic_bread_231627.jpg,0.014915704727172852,Success,28797,8758821184
garlic_bread_164517.jpg,0.012377023696899414,Success,28797,8758821184
garlic_bread_95606.jpg,0.014130115509033203,Success,28797,8758821184
garlic_bread_134443.jpg,0.013534069061279297,Success,28797,8758821184
garlic_bread_100478.jpg,0.013405084609985352,Success,28797,8758821184
garlic_bread_129015.jpg,0.012884140014648438,Success,28797,8758821184
garlic_bread_72688.jpg,0.012291908264160156,Success,28797,8758821184
garlic_bread_238360.jpg,0.012660980224609375,Success,28797,8758821184
garlic_bread_243052.jpg,0.013290166854858398,Success,28797,8758821184
garlic_bread_71366.jpg,0.01301717758178711,Success,28797,8758821184
garlic_bread_133323.jpg,0.013553142547607422,Success,28797,8758821184
garlic_bread_124105.jpg,0.013959169387817383,Success,28797,8758821184
garlic_bread_219956.jpg,0.012839078903198242,Success,28797,8758821184
garlic_bread_77925.jpg,0.012438058853149414,Success,28797,8758821184
garlic_bread_218445.jpg,0.012979984283447266,Success,28797,8758821184
garlic_bread_115053.jpg,0.012808084487915039,Success,28797,8758821184
garlic_bread_23036.jpg,0.012913942337036133,Success,28797,8758821184
garlic_bread_205405.jpg,0.012636899948120117,Success,28797,8758821184
garlic_bread_202829.jpg,0.012406110763549805,Success,28797,8758821184
garlic_bread_54491.jpg,0.012518882751464844,Success,28797,8758821184
garlic_bread_197479.jpg,0.013071298599243164,Success,28797,8758821184
garlic_bread_210828.jpg,0.013098955154418945,Success,28797,8758821184
garlic_bread_39079.jpg,0.012464761734008789,Success,28797,8758821184
garlic_bread_149717.jpg,0.01298213005065918,Success,28797,8758821184
garlic_bread_32925.jpg,0.012737035751342773,Success,28797,8758821184
garlic_bread_248936.jpg,0.012141942977905273,Success,28797,8758821184
garlic_bread_144781.jpg,0.01345515251159668,Success,28797,8758821184
garlic_bread_183859.jpg,0.01280832290649414,Success,28797,8758821184
garlic_bread_186277.jpg,0.012204885482788086,Success,28797,8758821184
garlic_bread_169312.jpg,0.01335287094116211,Success,28797,8758821184
garlic_bread_229201.jpg,0.013316869735717773,Success,28797,8758821184
garlic_bread_144737.jpg,0.016777992248535156,Success,28797,8758821184
garlic_bread_34878.jpg,0.013410806655883789,Success,28797,8758821184
garlic_bread_92932.jpg,0.017103195190429688,Success,28797,8758821184
garlic_bread_191123.jpg,0.012063980102539062,Success,28797,8758821184
garlic_bread_168786.jpg,0.012691020965576172,Success,28797,8758821184
garlic_bread_112176.jpg,0.012433052062988281,Success,28797,8758821184
garlic_bread_122260.jpg,0.017064809799194336,Success,28797,8758821184
garlic_bread_187811.jpg,0.012944936752319336,Success,28797,8758821184
garlic_bread_125056.jpg,0.015429019927978516,Success,28797,8758821184
ice_cream_85514.jpg,0.013788938522338867,Success,28797,8758821184
ice_cream_172466.jpg,0.01430201530456543,Success,28797,8758821184
ice_cream_118126.jpg,0.014116764068603516,Success,28797,8758821184
ice_cream_128556.jpg,0.012401819229125977,Success,28797,8758821184
ice_cream_38337.jpg,0.012126922607421875,Success,28797,8758821184
ice_cream_130441.jpg,0.013329029083251953,Success,28797,8758821184
ice_cream_155035.jpg,0.012649297714233398,Success,28797,8758821184
ice_cream_143864.jpg,0.013292074203491211,Success,28797,8758821184
ice_cream_137699.jpg,0.012642145156860352,Success,28797,8758821184
ice_cream_130043.jpg,0.018073081970214844,Success,28797,8758821184
ice_cream_102595.jpg,0.014723062515258789,Success,28797,8758821184
ice_cream_59144.jpg,0.012933731079101562,Success,28797,8758821184
ice_cream_97166.jpg,0.012001991271972656,Success,28797,8758821184
ice_cream_144799.jpg,0.012173175811767578,Success,28797,8758821184
ice_cream_23601.jpg,0.012250900268554688,Success,28797,8758821184
ice_cream_116769.jpg,0.012696027755737305,Success,28797,8758821184
ice_cream_48073.jpg,0.011633157730102539,Success,28797,8758821184
ice_cream_14484.jpg,0.012952089309692383,Success,28797,8758821184
ice_cream_164659.jpg,0.012352943420410156,Success,28797,8758821184
ice_cream_90167.jpg,0.013011932373046875,Success,28797,8758821184
ice_cream_15420.jpg,0.018853187561035156,Success,28797,8758821184
ice_cream_89027.jpg,0.011982202529907227,Success,28797,8758821184
ice_cream_121650.jpg,0.012298107147216797,Success,28797,8758821184
ice_cream_137146.jpg,0.012421131134033203,Success,28797,8758821184
ice_cream_45200.jpg,0.012031078338623047,Success,28797,8758821184
ice_cream_157314.jpg,0.013875961303710938,Success,28797,8758821184
ice_cream_55601.jpg,0.01260995864868164,Success,28797,8758821184
ice_cream_96935.jpg,0.01200103759765625,Success,28797,8758821184
ice_cream_5762.jpg,0.014277219772338867,Success,28797,8758821184
ice_cream_154008.jpg,0.012455940246582031,Success,28797,8758821184
ice_cream_44859.jpg,0.008800983428955078,Success,28797,8758821184
ice_cream_178326.jpg,0.01256704330444336,Success,28797,8758821184
ice_cream_162418.jpg,0.012657880783081055,Success,28797,8758821184
ice_cream_1164.jpg,0.011363029479980469,Success,28797,8758821184
ice_cream_166751.jpg,0.011975765228271484,Success,28797,8758821184
ice_cream_25026.jpg,0.012991905212402344,Success,28797,8758821184
ice_cream_33485.jpg,0.01223897933959961,Success,28797,8758821184
ice_cream_120472.jpg,0.0125579833984375,Success,28797,8758821184
ice_cream_138570.jpg,0.012453794479370117,Success,28797,8758821184
ice_cream_101858.jpg,0.013484954833984375,Success,28797,8758821184
ice_cream_69414.jpg,0.012125015258789062,Success,28797,8758821184
ice_cream_63878.jpg,0.01300501823425293,Success,28797,8758821184
ice_cream_104465.jpg,0.013175249099731445,Success,28797,8758821184
ice_cream_19487.jpg,0.013138055801391602,Success,28797,8758821184
ice_cream_47909.jpg,0.018728017807006836,Success,28797,8758821184
ice_cream_71511.jpg,0.013823986053466797,Success,28797,8758821184
ice_cream_45059.jpg,0.01252293586730957,Success,28797,8758821184
ice_cream_128955.jpg,0.013412237167358398,Success,28797,8758821184
ice_cream_128941.jpg,0.012758016586303711,Success,28797,8758821184
ice_cream_20777.jpg,0.013072967529296875,Success,28797,8758821184
tuna_tartare_24053.jpg,0.012845993041992188,Success,28797,8758821184
tuna_tartare_92525.jpg,0.012681961059570312,Success,28797,8758821184
tuna_tartare_33658.jpg,0.012043952941894531,Success,28797,8758821184
tuna_tartare_43750.jpg,0.012636899948120117,Success,28797,8758821184
tuna_tartare_154702.jpg,0.013028860092163086,Success,28797,8758821184
tuna_tartare_54399.jpg,0.012206077575683594,Success,28797,8758821184
tuna_tartare_34487.jpg,0.012627124786376953,Success,28797,8758821184
tuna_tartare_36290.jpg,0.011074066162109375,Success,28797,8758821184
tuna_tartare_36051.jpg,0.012558937072753906,Success,28797,8758821184
tuna_tartare_152831.jpg,0.01268625259399414,Success,28797,8758821184
tuna_tartare_91163.jpg,0.013122081756591797,Success,28797,8758821184
tuna_tartare_75795.jpg,0.012475013732910156,Success,28797,8758821184
tuna_tartare_33065.jpg,0.012998819351196289,Success,28797,8758821184
tuna_tartare_53579.jpg,0.012992143630981445,Success,28797,8758821184
tuna_tartare_51230.jpg,0.01401209831237793,Success,28797,8758821184
tuna_tartare_70228.jpg,0.015032052993774414,Success,28797,8758821184
tuna_tartare_147625.jpg,0.012077808380126953,Success,28797,8758821184
tuna_tartare_145813.jpg,0.013048887252807617,Success,28797,8758821184
tuna_tartare_146831.jpg,0.011363744735717773,Success,28797,8758821184
tuna_tartare_102915.jpg,0.013036012649536133,Success,28797,8758821184
tuna_tartare_42175.jpg,0.010418176651000977,Success,28797,8758821184
tuna_tartare_101560.jpg,0.012844085693359375,Success,28797,8758821184
tuna_tartare_108552.jpg,0.012830018997192383,Success,28797,8758821184
tuna_tartare_53907.jpg,0.012985944747924805,Success,28797,8758821184
tuna_tartare_90780.jpg,0.012322664260864258,Success,28797,8758821184
tuna_tartare_145862.jpg,0.013000249862670898,Success,28797,8758821184
tuna_tartare_3519.jpg,0.011511087417602539,Success,28797,8758821184
tuna_tartare_99979.jpg,0.012004852294921875,Success,28797,8758821184
tuna_tartare_73581.jpg,0.013113021850585938,Success,28797,8758821184
tuna_tartare_62315.jpg,0.012661933898925781,Success,28797,8758821184
tuna_tartare_41718.jpg,0.012235879898071289,Success,28797,8758821184
tuna_tartare_11517.jpg,0.012460708618164062,Success,28797,8758821184
tuna_tartare_38202.jpg,0.01283407211303711,Success,28797,8758821184
tuna_tartare_115871.jpg,0.012593984603881836,Success,28797,8758821184
tuna_tartare_118399.jpg,0.012756824493408203,Success,28797,8758821184
tuna_tartare_61957.jpg,0.013643980026245117,Success,28797,8758821184
tuna_tartare_92149.jpg,0.0177762508392334,Success,28797,8758821184
tuna_tartare_101595.jpg,0.01307225227355957,Success,28797,8758821184
tuna_tartare_74620.jpg,0.01751399040222168,Success,28797,8758821184
tuna_tartare_108172.jpg,0.012726068496704102,Success,28797,8758821184
tuna_tartare_17806.jpg,0.013207197189331055,Success,28797,8758821184
tuna_tartare_24955.jpg,0.01332402229309082,Success,28797,8758821184
tuna_tartare_147706.jpg,0.009534835815429688,Success,28797,8758821184
tuna_tartare_19801.jpg,0.012563228607177734,Success,28797,8758821184
tuna_tartare_75677.jpg,0.011036872863769531,Success,28797,8758821184
tuna_tartare_20924.jpg,0.012962102890014648,Success,28797,8758821184
tuna_tartare_145214.jpg,0.012722969055175781,Success,28797,8758821184
tuna_tartare_142959.jpg,0.012581110000610352,Success,28797,8758821184
tuna_tartare_99695.jpg,0.012205123901367188,Success,28797,8758821184
tuna_tartare_145826.jpg,0.012652873992919922,Success,28797,8758821184
waffles_314148.jpg,0.012686014175415039,Success,28797,8758821184
waffles_6603.jpg,0.01276397705078125,Success,28797,8758821184
waffles_55093.jpg,0.011726140975952148,Success,28797,8758821184
waffles_70789.jpg,0.013151168823242188,Success,28797,8758821184
waffles_312739.jpg,0.014007806777954102,Success,28797,8758821184
waffles_96181.jpg,0.013230085372924805,Success,28797,8758821184
waffles_57325.jpg,0.012181997299194336,Success,28797,8758821184
waffles_82242.jpg,0.013055086135864258,Success,28797,8758821184
waffles_20378.jpg,0.012564897537231445,Success,28797,8758821184
waffles_87930.jpg,0.012618064880371094,Success,28797,8758821184
waffles_31831.jpg,0.012625932693481445,Success,28797,8758821184
waffles_78000.jpg,0.013502359390258789,Success,28797,8758821184
waffles_43069.jpg,0.012424945831298828,Success,28797,8758821184
waffles_6312.jpg,0.012932062149047852,Success,28797,8758821184
waffles_11088.jpg,0.012697935104370117,Success,28797,8758821184
waffles_30536.jpg,0.012774944305419922,Success,28797,8758821184
waffles_28437.jpg,0.012811899185180664,Success,28797,8758821184
waffles_76239.jpg,0.0124969482421875,Success,28797,8758821184
waffles_35506.jpg,0.012327909469604492,Success,28797,8758821184
waffles_29488.jpg,0.01350092887878418,Success,28797,8758821184
waffles_97015.jpg,0.012950897216796875,Success,28797,8758821184
waffles_71341.jpg,0.012378931045532227,Success,28797,8758821184
waffles_57352.jpg,0.012274980545043945,Success,28797,8758821184
waffles_29115 4.43.46 PM.jpg,0.012582063674926758,Success,28797,8758821184
waffles_97567.jpg,0.013174057006835938,Success,28797,8758821184
waffles_97524 copy.jpg,0.013881683349609375,Success,28797,8758821184
waffles_88648.jpg,0.012511253356933594,Success,28797,8758821184
waffles_44343 4.43.46 PM.jpg,0.012663125991821289,Success,28797,8758821184
waffles_38216.jpg,0.011024951934814453,Success,28797,8758821184
waffles_3539.jpg,0.0112152099609375,Success,28797,8758821184
waffles_315203.jpg,0.01365804672241211,Success,28797,8758821184
waffles_60308.jpg,0.01248788833618164,Success,28797,8758821184
waffles_1702.jpg,0.01347804069519043,Success,28797,8758821184
waffles_29126.jpg,0.013000011444091797,Success,28797,8758821184
waffles_55947.jpg,0.012172937393188477,Success,28797,8758821184
waffles_29912.jpg,0.01276397705078125,Success,28797,8758821184
waffles_3138.jpg,0.012888193130493164,Success,28797,8758821184
waffles_21998.jpg,0.012187004089355469,Success,28797,8758821184
waffles_98131 4.43.46 PM.jpg,0.012362957000732422,Success,28797,8758821184
waffles_74327 4.43.46 PM.jpg,0.012733221054077148,Success,28797,8758821184
waffles_12160.jpg,0.012243032455444336,Success,28797,8758821184
waffles_77990.jpg,0.012881994247436523,Success,28797,8758821184
waffles_61894.jpg,0.012643098831176758,Success,28797,8758821184
waffles_55114.jpg,0.012962818145751953,Success,28797,8758821184
waffles_311361.jpg,0.013900041580200195,Success,28797,8758821184
waffles_310725.jpg,0.01434016227722168,Success,28797,8758821184
waffles_59277.jpg,0.013016223907470703,Success,28797,8758821184
waffles_97524.jpg,0.013520002365112305,Success,28797,8758821184
waffles_41942.jpg,0.012073993682861328,Success,28797,8758821184
waffles_29618.jpg,0.011433839797973633,Success,28797,8758821184
poutine_49254.jpg,0.01256418228149414,Success,28797,8758821184
poutine_133176.jpg,0.01266789436340332,Success,28797,8758821184
poutine_150216.jpg,0.012387990951538086,Success,28797,8758821184
poutine_169093.jpg,0.013457775115966797,Success,28797,8758821184
poutine_150821.jpg,0.013458967208862305,Success,28797,8758821184
poutine_37405.jpg,0.013376951217651367,Success,28797,8758821184
poutine_105398.jpg,0.01267099380493164,Success,28797,8758821184
poutine_56398.jpg,0.012542963027954102,Success,28797,8758821184
poutine_9252.jpg,0.012379884719848633,Success,28797,8758821184
poutine_106693.jpg,0.01355123519897461,Success,28797,8758821184
poutine_140836.jpg,0.012481212615966797,Success,28797,8758821184
poutine_118540.jpg,0.01272892951965332,Success,28797,8758821184
poutine_123677.jpg,0.013768911361694336,Success,28797,8758821184
poutine_146832.jpg,0.014145135879516602,Success,28797,8758821184
poutine_18293.jpg,0.015594959259033203,Success,28797,8758821184
poutine_139953.jpg,0.014987945556640625,Success,28797,8758821184
poutine_16093.jpg,0.013212919235229492,Success,28797,8758821184
poutine_140048.jpg,0.012671947479248047,Success,28797,8758821184
poutine_142930.jpg,0.013110876083374023,Success,28797,8758821184
poutine_39893.jpg,0.013002872467041016,Success,28797,8758821184
poutine_73030.jpg,0.01253199577331543,Success,28797,8758821184
poutine_102911.jpg,0.010525226593017578,Success,28797,8758821184
poutine_21784.jpg,0.013993978500366211,Success,28797,8758821184
poutine_57377.jpg,0.012833833694458008,Success,28797,8758821184
poutine_71013.jpg,0.011862039566040039,Success,28797,8758821184
poutine_55007.jpg,0.013753175735473633,Success,28797,8758821184
poutine_72484.jpg,0.012556076049804688,Success,28797,8758821184
poutine_125745.jpg,0.01300811767578125,Success,28797,8758821184
poutine_13057.jpg,0.012698888778686523,Success,28797,8758821184
poutine_128673.jpg,0.012491941452026367,Success,28797,8758821184
poutine_85455.jpg,0.01351785659790039,Success,28797,8758821184
poutine_164608.jpg,0.01376199722290039,Success,28797,8758821184
poutine_150368.jpg,0.017015933990478516,Success,28797,8758821184
poutine_114270.jpg,0.012900114059448242,Success,28797,8758821184
poutine_36700.jpg,0.013636112213134766,Success,28797,8758821184
poutine_130660.jpg,0.012753963470458984,Success,28797,8758821184
poutine_24846.jpg,0.012488126754760742,Success,28797,8758821184
poutine_10671.jpg,0.012167930603027344,Success,28797,8758821184
poutine_35181.jpg,0.01338505744934082,Success,28797,8758821184
poutine_155575.jpg,0.013434171676635742,Success,28797,8758821184
poutine_19253.jpg,0.01341390609741211,Success,28797,8758821184
poutine_145411.jpg,0.012937307357788086,Success,28797,8758821184
poutine_76915.jpg,0.013144969940185547,Success,28797,8758821184
poutine_154691.jpg,0.013026952743530273,Success,28797,8758821184
poutine_23874.jpg,0.013070821762084961,Success,28797,8758821184
poutine_35795.jpg,0.013466119766235352,Success,28797,8758821184
poutine_142145.jpg,0.013406038284301758,Success,28797,8758821184
poutine_58786.jpg,0.013957738876342773,Success,28797,8758821184
poutine_5065.jpg,0.013499975204467773,Success,28797,8758821184
poutine_171836.jpg,0.014254093170166016,Success,28797,8758821184
beet_salad_116718.jpg,0.012818098068237305,Success,28797,8758821184
beet_salad_132686.jpg,0.013693809509277344,Success,28797,8758821184
beet_salad_37371.jpg,0.013975143432617188,Success,28797,8758821184
beet_salad_149433.jpg,0.012379169464111328,Success,28797,8758821184
beet_salad_70952.jpg,0.012625932693481445,Success,28797,8758821184
beet_salad_142558.jpg,0.012394905090332031,Success,28797,8758821184
beet_salad_128756.jpg,0.013037919998168945,Success,28797,8758821184
beet_salad_104294.jpg,0.011276960372924805,Success,28797,8758821184
beet_salad_123616.jpg,0.01417684555053711,Success,28797,8758821184
beet_salad_158515.jpg,0.01397705078125,Success,28797,8758821184
beet_salad_136192.jpg,0.01314091682434082,Success,28797,8758821184
beet_salad_127272.jpg,0.013252019882202148,Success,28797,8758821184
beet_salad_21925.jpg,0.014797210693359375,Success,28797,8758821184
beet_salad_15302.jpg,0.013511896133422852,Success,28797,8758821184
beet_salad_114487.jpg,0.01265406608581543,Success,28797,8758821184
beet_salad_120442.jpg,0.012310028076171875,Success,28797,8758821184
beet_salad_35947.jpg,0.013269901275634766,Success,28797,8758821184
beet_salad_37003.jpg,0.01246786117553711,Success,28797,8758821184
beet_salad_140878.jpg,0.013096809387207031,Success,28797,8758821184
beet_salad_148028.jpg,0.012545108795166016,Success,28797,8758821184
beet_salad_84091.jpg,0.013600826263427734,Success,28797,8758821184
beet_salad_80949.jpg,0.013253927230834961,Success,28797,8758821184
beet_salad_3685.jpg,0.013545036315917969,Success,28797,8758821184
beet_salad_121088.jpg,0.012557029724121094,Success,28797,8758821184
beet_salad_9791.jpg,0.011213064193725586,Success,28797,8758821184
beet_salad_151397.jpg,0.012679815292358398,Success,28797,8758821184
beet_salad_26609.jpg,0.013447046279907227,Success,28797,8758821184
beet_salad_153779.jpg,0.01225423812866211,Success,28797,8758821184
beet_salad_75494.jpg,0.012566089630126953,Success,28797,8758821184
beet_salad_44885.jpg,0.01278996467590332,Success,28797,8758821184
